0,0,0.9450877904891968
0,1,3.0940260887145996
0,2,2.7371654510498047
0,3,2.1820054054260254
0,4,2.9791929721832275
0,5,2.7845497131347656
0,6,2.825552463531494
0,7,3.740687608718872
0,8,3.2730507850646973
0,9,3.1793341636657715
0,10,3.44353985786438
0,11,3.0905871391296387
0,12,2.9664580821990967
0,13,2.7802734375
0,14,3.7503254413604736
0,15,3.3813140392303467
0,16,3.4326813220977783
0,17,3.4456474781036377
0,18,3.047990560531616
0,19,3.2313003540039062
0,20,3.1780872344970703
0,21,3.356062412261963
0,22,2.8081421852111816
0,23,2.4057235717773438
0,24,3.150538206100464
0,25,3.766472578048706
0,26,3.636519193649292
0,27,2.7549383640289307
0,28,2.8872694969177246
0,29,2.596303939819336
0,0,1.1905702352523804
0,1,2.4149107933044434
0,2,3.1415514945983887
0,3,2.647151231765747
0,4,3.096945285797119
0,5,2.6354260444641113
0,6,3.8149311542510986
0,7,2.0789875984191895
0,8,2.372927665710449
0,9,3.4483680725097656
0,10,3.07924222946167
0,11,2.3927979469299316
0,12,2.548591136932373
0,13,2.375371217727661
0,14,4.128636837005615
0,15,2.793304204940796
0,16,2.291961669921875
0,17,3.2727527618408203
0,18,2.407947063446045
0,19,3.6900887489318848
0,20,3.3808109760284424
0,21,3.0731873512268066
0,22,2.1552159786224365
0,23,3.42919659614563
0,24,3.015920400619507
0,25,3.246872663497925
0,26,2.2903876304626465
0,27,1.8758907318115234
0,28,2.732463836669922
0,29,2.910449266433716
0,30,3.753309965133667
0,31,2.6764214038848877
0,32,2.1428327560424805
0,33,2.844649076461792
0,34,2.5829014778137207
0,35,3.287625789642334
0,36,2.908252239227295
0,37,2.763002872467041
0,38,2.759164571762085
0,39,2.665377140045166
0,40,1.9335485696792603
0,41,2.4835872650146484
0,42,2.4056248664855957
0,43,2.2674317359924316
0,44,1.761237382888794
0,45,2.380821704864502
0,46,2.7721240520477295
0,47,2.2204184532165527
0,48,2.5733237266540527
0,49,2.319932222366333
0,50,1.5777933597564697
0,51,2.954712390899658
0,52,2.0142951011657715
0,53,2.427030086517334
0,54,2.993760347366333
0,0,1.1839444637298584
0,1,4.106249809265137
0,2,4.689647674560547
0,3,2.8967137336730957
0,4,3.5676026344299316
0,5,3.613863706588745
0,6,3.071660280227661
0,7,2.0556769371032715
0,8,2.907626152038574
0,9,2.492227554321289
0,10,4.546525001525879
0,11,2.639373540878296
0,12,2.205488681793213
0,13,2.568659782409668
0,14,2.2090001106262207
0,15,3.7450008392333984
0,16,3.722261905670166
0,17,3.044233798980713
0,18,2.7308921813964844
0,19,2.7632925510406494
0,20,3.3628125190734863
0,21,3.2993502616882324
0,22,3.6568961143493652
0,23,2.453322410583496
0,24,3.0446360111236572
0,25,2.5088412761688232
0,26,2.357355833053589
0,27,3.2275567054748535
0,28,4.141208171844482
0,29,3.262392044067383
0,30,3.869774341583252
0,31,2.1595406532287598
0,32,4.4359331130981445
0,33,3.159318447113037
0,34,3.3599448204040527
0,35,2.317134141921997
0,36,3.186452865600586
0,37,4.130362510681152
0,38,3.2407379150390625
0,39,3.309680461883545
0,40,3.561851978302002
0,41,3.376582622528076
0,42,3.6014392375946045
0,43,3.896064043045044
0,44,3.408357620239258
0,45,0.8680561780929565
0,46,2.77394437789917
0,47,4.580839157104492
0,48,4.028541564941406
0,49,3.9532999992370605
0,50,4.053861141204834
0,51,4.903175354003906
0,52,3.4141464233398438
0,53,4.361806869506836
0,54,2.927669048309326
0,55,3.3960633277893066
0,56,3.5443038940429688
0,57,3.5846457481384277
0,58,2.391610622406006
0,59,3.4077351093292236
0,60,4.776793003082275
0,61,3.5314109325408936
0,62,3.8709423542022705
0,63,2.4197468757629395
0,64,3.167834758758545
0,65,4.024524211883545
0,66,3.7435450553894043
0,67,2.888176679611206
0,68,5.0062994956970215
0,69,3.6686840057373047
0,70,4.738183498382568
0,71,4.519505500793457
0,72,2.686797857284546
0,73,4.771060943603516
0,74,4.864660263061523
0,75,3.9165050983428955
0,76,2.9363276958465576
0,77,3.3752994537353516
0,78,3.501920223236084
0,79,2.8923721313476562
0,80,4.3464555740356445
0,81,4.169558525085449
0,82,3.356325626373291
0,83,4.246865749359131
0,84,3.441847324371338
0,85,4.605477333068848
0,86,3.6307570934295654
0,87,4.613259792327881
0,88,3.6886978149414062
0,89,4.194640636444092
0,90,4.2533159255981445
0,91,2.210008144378662
0,92,4.021742343902588
0,93,2.6109790802001953
0,94,4.051222801208496
0,95,3.2422492504119873
0,96,3.866284132003784
0,97,3.23399019241333
0,98,3.1667447090148926
0,99,4.435122489929199
0,100,3.8164925575256348
0,101,2.8612663745880127
0,102,3.724280834197998
0,103,3.8819351196289062
0,104,4.128304481506348
0,105,4.948493003845215
0,106,4.130616188049316
0,107,3.672191619873047
0,108,3.5701725482940674
0,109,2.479698419570923
0,110,2.80949330329895
0,111,3.0287814140319824
0,112,2.7730283737182617
0,113,3.2860264778137207
0,114,3.1572186946868896
0,115,4.199842929840088
0,116,3.393655776977539
0,117,2.719430446624756
0,118,4.536411285400391
0,119,2.2859106063842773
0,120,3.616908311843872
0,121,4.029282093048096
0,122,4.613909721374512
0,123,3.2740249633789062
0,124,2.8933489322662354
0,125,4.189672946929932
0,126,4.521600723266602
0,127,4.835265636444092
0,128,2.814213514328003
0,129,2.6939940452575684
0,130,3.982241153717041
0,131,4.887760162353516
0,132,3.0624783039093018
0,133,2.7199926376342773
0,134,2.4649405479431152
0,135,2.102116107940674
0,136,3.632110118865967
0,137,4.7401957511901855
0,138,2.0704598426818848
0,139,4.477334022521973
0,140,4.270092964172363
0,141,2.875443696975708
0,142,4.410257816314697
0,143,2.810988664627075
0,144,3.5027549266815186
0,145,2.8099536895751953
0,146,2.538748264312744
0,147,4.199704170227051
0,148,3.2391281127929688
0,149,1.7119945287704468
0,150,3.2379162311553955
0,151,5.103883743286133
0,152,2.699052095413208
0,153,2.72407603263855
0,154,3.5302817821502686
0,155,4.180086135864258
0,156,4.173656463623047
0,157,3.0432238578796387
0,158,3.986974000930786
0,159,3.870504856109619
0,160,2.4562385082244873
0,161,2.999973773956299
0,162,2.745514154434204
0,163,3.4337334632873535
0,164,4.205729007720947
0,165,3.38574481010437
0,166,3.285449981689453
0,167,4.495830059051514
0,168,3.764775037765503
0,169,3.3817105293273926
0,170,3.97068452835083
0,171,3.4749138355255127
0,172,4.632518291473389
0,173,4.409455299377441
0,174,4.420856952667236
0,175,4.342499732971191
0,176,2.242511749267578
0,177,2.563922643661499
0,178,3.571267604827881
0,179,2.8093984127044678
0,180,2.851301431655884
0,181,4.339348316192627
0,182,3.184108257293701
0,183,4.479605197906494
0,184,4.432936668395996
0,185,2.496450185775757
0,186,3.0065524578094482
0,187,3.9524731636047363
0,188,3.5535247325897217
0,189,3.3737685680389404
0,190,4.247706413269043
0,191,4.147651672363281
0,192,3.7340476512908936
0,193,3.974658250808716
0,194,3.733612060546875
0,195,4.824443817138672
0,196,2.465930461883545
0,197,4.7062883377075195
0,198,3.716609477996826
0,199,3.308694839477539
