0,1,0,1.2731220722198486
0,1,1,1.3263132572174072
0,1,2,1.3470200300216675
0,1,3,1.3603169918060303
0,1,4,1.3606046438217163
0,1,5,1.362585186958313
0,1,6,1.366054892539978
0,1,7,1.3665698766708374
0,1,8,1.3687834739685059
0,1,9,1.3714708089828491
0,1,10,1.5467276573181152
0,1,11,1.3806829452514648
0,1,12,1.5730628967285156
0,1,13,4.825796127319336
0,1,14,1.4263228178024292
0,1,15,1.4138917922973633
0,1,16,1.3688572645187378
0,1,17,1.4397927522659302
0,1,18,1.6287648677825928
0,1,19,1.3928292989730835
0,1,20,1.385329246520996
0,1,21,1.8869224786758423
0,1,22,1.4257047176361084
0,1,23,3.0871634483337402
0,1,24,2.4178688526153564
0,1,25,1.40654718875885
0,1,26,2.3486926555633545
0,1,27,1.7135299444198608
0,1,28,1.3782256841659546
0,1,29,1.412536859512329
0,1,30,2.492979049682617
0,1,31,6.141284465789795
0,1,32,1.0444400310516357
0,1,33,1.079439401626587
0,1,34,3.412405490875244
0,1,35,3.0622754096984863
0,1,36,1.4290635585784912
0,1,37,1.4003651142120361
0,1,38,2.156165361404419
0,1,39,2.1714272499084473
0,1,40,1.4236490726470947
0,1,41,1.423058271408081
0,1,42,1.4249428510665894
0,1,43,1.4056239128112793
0,1,44,2.9841134548187256
0,1,45,1.6355310678482056
0,1,46,2.6488418579101562
0,1,47,3.104321002960205
0,1,48,1.4573705196380615
0,1,49,1.4065866470336914
0,1,50,1.5597045421600342
0,1,51,2.143684148788452
0,1,52,1.3748624324798584
0,1,53,8.731462478637695
0,1,54,1.9139080047607422
0,1,55,2.8828797340393066
0,1,56,2.3928256034851074
0,1,57,1.9470727443695068
0,1,58,1.4672231674194336
0,1,59,1.6692562103271484
0,1,60,2.933906078338623
0,1,61,1.4228441715240479
0,1,62,1.3687834739685059
0,1,63,1.282007098197937
0,1,64,4.257967948913574
0,1,65,4.2186784744262695
0,1,66,3.0507583618164062
0,1,67,1.5750586986541748
0,1,68,1.4109290838241577
0,1,69,3.4130237102508545
0,1,70,2.753746509552002
0,1,71,2.4692635536193848
0,1,72,1.2731220722198486
0,1,73,1.4929635524749756
0,1,74,1.5393787622451782
0,1,75,1.425424337387085
0,1,76,1.3606046438217163
0,1,77,1.423058271408081
0,1,78,1.3263132572174072
0,1,79,1.372157335281372
0,1,80,3.521878480911255
0,1,81,1.363070011138916
0,1,82,1.5472782850265503
0,1,83,1.3794246912002563
0,1,84,1.5772534608840942
0,1,85,2.2028908729553223
0,1,86,4.34246301651001
0,1,87,1.4040141105651855
0,1,88,1.61566162109375
0,1,89,1.468904733657837
0,1,90,2.7488887310028076
0,1,91,1.3928943872451782
0,1,92,1.612002968788147
0,1,93,1.8675426244735718
0,1,94,1.5141724348068237
0,1,95,1.6774829626083374
0,1,96,1.504557490348816
0,1,97,2.168181896209717
0,1,98,1.3951160907745361
0,1,99,1.7262756824493408
0,2,0,1.0444400310516357
0,2,1,1.079439401626587
0,2,2,1.2731220722198486
0,2,3,1.2731220722198486
0,2,4,1.2731220722198486
0,2,5,1.282007098197937
0,2,6,1.3263132572174072
0,2,7,1.3263132572174072
0,2,8,1.3263132572174072
0,2,9,1.3470200300216675
0,2,10,1.4077863693237305
0,2,11,10.740755081176758
0,2,12,1.4294350147247314
0,2,13,1.6318010091781616
0,2,14,1.3852617740631104
0,2,15,1.4051001071929932
0,2,16,1.3975164890289307
0,2,17,1.4599103927612305
0,2,18,1.3773809671401978
0,2,19,1.3545730113983154
0,2,20,1.0444400310516357
0,2,21,1.4056239128112793
0,2,22,1.3809884786605835
0,2,23,1.406442403793335
0,2,24,1.385737657546997
0,2,25,1.425424337387085
0,2,26,1.583141803741455
0,2,27,1.3980190753936768
0,2,28,1.305214285850525
0,2,29,1.3906705379486084
0,2,30,1.3794246912002563
0,2,31,2.4776790142059326
0,2,32,1.5996477603912354
0,2,33,5.616634845733643
0,2,34,3.619624376296997
0,2,35,1.4109290838241577
0,2,36,1.4003651142120361
0,2,37,1.3806829452514648
0,2,38,1.4056239128112793
0,2,39,1.5843865871429443
0,2,40,1.3263132572174072
0,2,41,1.3748624324798584
0,2,42,1.4003651142120361
0,2,43,2.573230028152466
0,2,44,1.423058271408081
0,2,45,1.4276292324066162
0,2,46,1.425424337387085
0,2,47,1.3855764865875244
0,2,48,1.4109290838241577
0,2,49,1.5787135362625122
0,2,50,1.789829969406128
0,2,51,1.3938921689987183
0,2,52,1.3799655437469482
0,2,53,1.3778818845748901
0,2,54,1.3929837942123413
0,2,55,1.4513418674468994
0,2,56,1.362585186958313
0,2,57,1.3794246912002563
0,2,58,1.3714708089828491
0,2,59,1.729757308959961
0,2,60,1.3905903100967407
0,2,61,1.8376621007919312
0,2,62,1.3656061887741089
0,2,63,1.3180102109909058
0,2,64,1.2719690799713135
0,2,65,4.038611888885498
0,2,66,2.4133081436157227
0,2,67,1.3622190952301025
0,2,68,4.001328468322754
0,2,69,3.0837135314941406
0,2,70,3.8875904083251953
0,2,71,1.3720247745513916
0,2,72,2.173820734024048
0,2,73,1.373172402381897
0,2,74,1.4133702516555786
0,2,75,1.3263132572174072
0,2,76,2.5714216232299805
0,2,77,8.946298599243164
0,2,78,4.54829740524292
0,2,79,1.3603169918060303
0,2,80,1.2724459171295166
0,2,81,1.282007098197937
0,2,82,1.3903615474700928
0,2,83,1.3955310583114624
0,2,84,1.4067575931549072
0,2,85,1.4085068702697754
0,2,86,1.3782256841659546
0,2,87,1.4263355731964111
0,2,88,3.0045557022094727
0,2,89,1.3603169918060303
0,2,90,1.4056239128112793
0,2,91,1.5782268047332764
0,2,92,1.6433274745941162
0,2,93,2.7137653827667236
0,2,94,1.673484444618225
0,2,95,2.0126736164093018
0,2,96,1.4003651142120361
0,2,97,2.8941903114318848
0,2,98,2.429004669189453
0,2,99,1.421714425086975
0,3,0,1.0444400310516357
0,3,1,1.0444400310516357
0,3,2,1.0444400310516357
0,3,3,1.079439401626587
0,3,4,1.079439401626587
0,3,5,1.2719690799713135
0,3,6,1.2724459171295166
0,3,7,1.2731220722198486
0,3,8,1.2731220722198486
0,3,9,1.2731220722198486
0,3,10,1.3312679529190063
0,3,11,1.4294524192810059
0,3,12,1.4898113012313843
0,3,13,1.383198857307434
0,3,14,2.1019043922424316
0,3,15,1.4077863693237305
0,3,16,1.5804212093353271
0,3,17,17.592262268066406
0,3,18,1.4135067462921143
0,3,19,1.71651291847229
0,3,20,1.3978351354599
0,3,21,1.3773809671401978
0,3,22,1.3773809671401978
0,3,23,2.6163156032562256
0,3,24,1.3906705379486084
0,3,25,1.3679533004760742
0,3,26,1.2833809852600098
0,3,27,1.4924523830413818
0,3,28,1.3606046438217163
0,3,29,3.803013324737549
0,3,30,1.3928292989730835
0,3,31,1.5652337074279785
0,3,32,1.282007098197937
0,3,33,5.153571128845215
0,3,34,1.5229439735412598
0,3,35,1.2731220722198486
0,3,36,1.3134615421295166
0,3,37,3.3984103202819824
0,3,38,1.362585186958313
0,3,39,1.3778818845748901
0,3,40,1.5033448934555054
0,3,41,1.079439401626587
0,3,42,1.363070011138916
0,3,43,6.010892391204834
0,3,44,1.3855764865875244
0,3,45,1.3794246912002563
0,3,46,1.7913541793823242
0,3,47,1.3899204730987549
0,3,48,1.5646061897277832
0,3,49,1.9997326135635376
0,3,50,1.3778818845748901
0,3,51,2.916407585144043
0,3,52,3.0884623527526855
0,3,53,1.6573712825775146
0,3,54,2.9142231941223145
0,3,55,4.634031772613525
0,3,56,1.3687834739685059
0,3,57,1.3928292989730835
0,3,58,2.4829506874084473
0,3,59,6.04465913772583
0,3,60,1.3470200300216675
0,3,61,1.2731220722198486
0,3,62,1.3782256841659546
0,3,63,5.800597190856934
0,3,64,1.3545730113983154
0,3,65,1.3799655437469482
0,3,66,1.5575486421585083
0,3,67,7.431144714355469
0,3,68,1.399059772491455
0,3,69,2.279252290725708
0,3,70,1.174578070640564
0,3,71,2.123561382293701
0,3,72,1.613503098487854
0,3,73,2.361872434616089
0,3,74,1.3748624324798584
0,3,75,1.3687834739685059
0,3,76,1.3263132572174072
0,3,77,3.1053080558776855
0,3,78,1.4045552015304565
0,3,79,1.3748624324798584
0,3,80,1.363070011138916
0,3,81,1.4203577041625977
0,3,82,2.3258862495422363
0,3,83,4.088647365570068
0,3,84,1.282007098197937
0,3,85,1.6989189386367798
0,3,86,1.7948276996612549
0,3,87,1.3470200300216675
0,3,88,1.2731220722198486
0,3,89,1.3279091119766235
0,3,90,1.5595086812973022
0,3,91,1.7084773778915405
0,3,92,1.3929837942123413
0,3,93,1.3720247745513916
0,3,94,5.2005414962768555
0,3,95,1.3603169918060303
0,3,96,1.3905903100967407
0,3,97,1.9930222034454346
0,3,98,0.8942899703979492
0,3,99,1.362585186958313
0,4,0,0.8942899703979492
0,4,1,1.0444400310516357
0,4,2,1.0444400310516357
0,4,3,1.0444400310516357
0,4,4,1.0444400310516357
0,4,5,1.0444400310516357
0,4,6,1.0444400310516357
0,4,7,1.079439401626587
0,4,8,1.079439401626587
0,4,9,1.079439401626587
0,4,10,1.5225098133087158
0,4,11,1.3880970478057861
0,4,12,1.3922827243804932
0,4,13,2.38509464263916
0,4,14,1.4324452877044678
0,4,15,1.3712549209594727
0,4,16,1.374812364578247
0,4,17,1.5251669883728027
0,4,18,1.4392826557159424
0,4,19,1.416433572769165
0,4,20,5.170806407928467
0,4,21,1.366054892539978
0,4,22,1.0444400310516357
0,4,23,1.4030542373657227
0,4,24,2.6223018169403076
0,4,25,5.545308589935303
0,4,26,1.3606046438217163
0,4,27,1.079439401626587
0,4,28,1.2731220722198486
0,4,29,2.3990302085876465
0,4,30,1.731414794921875
0,4,31,4.523558616638184
0,4,32,1.3696706295013428
0,4,33,1.362585186958313
0,4,34,1.3793258666992188
0,4,35,1.8963696956634521
0,4,36,1.3134615421295166
0,4,37,1.2731220722198486
0,4,38,4.135437488555908
0,4,39,1.3470200300216675
